63781;F;Okeepa's Milli;MAN x d 23;...;CFA 0641M-593021 V0192;59497;MAN x d 23;63808;MAN x f
63801;M;Ceilidh's Jack Flash;MAN x n 03;...;CFA 0660-000352 V1189;;;;
63803;F;Ceilidh China Silk;MAN x fs 03;...;CFA 0699-312990 V0490;;;;
63804;M;Kelsha Xnam of Briar-Brae;MAN x d 22;...;CFA 0640-000081 V103;;;;
63805;F;Briar-Brae Miss Demeanor;MAN w 62;...;CFA 0603-000354 V111;;;;
63806;F;Briar-Brae Monday of Talespin;MAN x n 03;...;CFA 0661-177078 V1284;;;;
63807;M;Lupracan Mus Piper Cub of Tynwald;MAN n 22 51;...;CFA 0644-212771 V885;50305;MAN d 03 22 52;50306;MAN w 62 52
63808;F;Tahame Tickled Pink of Okeepa;MAN x f;...;CFA 0647-420950 V1188;50305;MAN d 03 22 52;50306;MAN w 62 52
63809;F;Talespin Autumn Emmie of Thewyvern;MAN x f;...;CFA 0647-318742 V0687;54061;MAN x d 03 23;63806;MAN x n 03
63810;M;Briar-Brae Mr. Albuquerque;MAN x n;...;CFA 0608-000571 V0981;63804;MAN x d 22;63805;MAN w 62
63811;M;Briar-Brae Mahogany of Okeesha;MAN x d;...;CFA 0640-484749 V1191;63810;MAN x n;63809;MAN x f
63812;F;Okeepa's Tiger Lillies Galore;MAN x d 22;...;CFA 0641-756927 V0993;63811;MAN x d;63781;MAN x d 23
63813;M;Shelleo Blue Baron of Arrow;MAN x a 22;...;CFA 0652-000079 V0981;33721;MAN x  e 22;32;MAN x n 22
63814;F;Sinleo's Eloise of Shelleo;MAN x n 22;...;CFA 0691-000257 V0981;21554;MAN x n 22;33554;MAN w 62
63815;M;Shelleo Bracken of Jayess;MAN x n 22;...;CFA 0644-080977 V0782;63813;MAN x a 22;63814;MAN x n 22
63969;F;Quintessenza White Black Inka;MAN n 02 51;29-08-1990;FD RX 7043;16039;MAN n 03 51;10722;MAN x n 02 54
63970;F;Quintessenza Runa;MAN n 03 51;18-04-1990;FD RX 6453;6335;MAN n 51;9983;MAN n 03 51
63991;M;Quintessenza Vito van Van;MAN n 01 51;04-04-1998;FD RX 12875;50165;MAN a 02 51;63970;MAN n 03 51
63992;F;Quintessenza White Black Dot;MAN n 02 51;07-04-1998;FD RX 12876;50165;MAN a 02 51;63969;MAN n 02 51
63993;F;Quintessenza White Blue Drude;MAN a 02 51;07-04-1998;FD RX 12877;50165;MAN a 02 51;63969;MAN n 02 51
63994;M;Quintessenza White Blue Dito;MAN a 02 53;07-04-1998;FD RX 12878;50165;MAN a 02 51;63969;MAN n 02 51
64469;M;Ceilidh Rare Gold;MAN x  e 22;...;CFA 0654-549218 V1189;;;;
64602;F;Hhdaun-TAA Ulalumë DK;MAN as 22 53;07-09-1997;FD RX 12440;69530;MAN as 24 53;55524;MAN a 22 52
64630;M;Ceilidh Sugar Blues;MAN x a 03 23;...;CFA 0690-573514 V0490;63801;MAN x n 03;63802;...
64631;F;Ceilidh Punkin Spice;MAN  x e 03 23;...;CFA 0691-610113 V0590;64469;MAN x  e 22;63803;MAN x fs 03
